SYMBOL	SPT1657_SPT1663	SPT1658_SPT1664	SPT1659_SPT1665	SPT1660_SPT1666	SPT1661_SPT1667	SPT1662_SPT1668
CHIC1	5514.68463980991	8319.84355956879	10696.5419709597	10915.7400552357	6781.19596746395	9291.29260151703
CHIC2	5139.02221525627	7647.42515770499	8348.64546077776	9234.58188424327	6752.3573454881	9478.78505311715
CHID1	2461.68207835811	3821.93369419148	4230.65176334853	4907.45847972551	3080.5827974916	4481.59040560841
CHM	3920.60387530187	5258.38305796137	7134.15737135977	7117.26563329	4663.61715380874	5588.31668241467
CHML	5201.63261934854	7543.36040503559	9614.34176197725	10744.3598533384	6627.73330052103	9030.88641873909
CHMP1A	890.459080423442	1264.78699398191	1365.55231417342	1655.7685114521	1172.0839931613	1450.46243807315
CHMP1B	4333.0374895605	5837.41001512187	7280.10077493706	7394.73834112371	5405.181718902	6413.80428182075
CHMP2A	986.859226406783	1352.84178470217	1703.52651193134	1775.4626207137	1263.7496130131	1747.32548644
CHMP2B	4519.87488589934	6629.0136892737	6872.99549127411	7908.87894681557	5441.22999637182	7450.22088927697
CHMP3	3157.35323493892	4548.60807821625	5135.33017148843	5991.95965151998	3796.39859296356	5381.29376710621
CHMP4A	3122.56967710988	4599.30629105519	5570.5999716312	6545.09152007737	3315.4115764378	4747.20471204191
CHMP4B	1386.37323347176	2176.46538275228	2207.92739797915	2929.78535624411	1503.72814588356	2242.0972337181
CHMP4C	4076.63297756357	6313.26166194347	7084.65609997099	8852.83021758317	4983.93184789764	7219.76141751849
CHMP5	1478.79811570322	2154.22932448959	2600.52368830401	3034.97108862551	1794.17426721176	2570.2090240183
CHMP6	487.963625544542	659.076766906187	728.863547690064	1111.70437844484	623.120224835311	908.817577895024
CHMP7	2850.26411010539	3976.69665969981	4763.21716587617	4872.09431108003	3341.16034605909	4130.04205885819
CHORDC1	1975.70608468951	2869.34095821776	4787.96780157056	5216.66826198463	1899.22924726663	2273.34597565145
CHPF	3319.34523282845	4899.04835643627	5104.60524441952	5941.1803324393	3604.82774698114	5037.55760583932
CHPF2	3998.12151846373	5504.758583512	5932.47133488716	7139.93497216531	4411.27921152006	6430.73068370132
CHPT1	962.013827957468	1330.60572643948	1479.06385028909	1588.66726838121	1102.04733979138	1568.94725123711
CHRD	3269.65443592983	4834.11906630921	5553.53056770404	6096.23861034637	4050.79643682195	5709.40555740642
CHRDL1	5416.29686195062	8068.13138003512	9531.55515293049	10460.5397306196	6239.44185463192	8911.09957466123
CHRDL2	3848.05531182987	4995.99757046161	7517.36548952469	7839.05738307964	4290.77496969241	5514.10092032296
CHST10	1918.0647602871	2805.30111042121	2993.97344882523	3559.08620342251	2112.42905973095	2803.27255760456
CHST11	5561.39398889462	8392.77783067042	9272.9536834339	10634.640253182	6466.03102729931	9525.65816601718
CHST12	1354.57112345664	1793.11573830347	2013.33619320944	2099.18077985302	1288.46843184954	1812.42703213449
CHST13	2645.53802688304	3851.28529109823	4342.45635907148	4540.2151899456	3299.96231466502	4390.44824163613
CHST14	2407.02220176962	3892.19963830158	4531.92674266305	5670.05503949069	2931.23993368809	3705.57998093014
CHST8	4151.16917291151	5904.11818990994	6284.95452598318	8063.03045116763	4950.97342278238	7174.19033553235
CHST9	8644.2110284856	11826.02522643	13830.4845319877	15261.9057044087	10655.8708200762	14543.6853081482
CHSY1	5763.13862430306	8067.24193770461	8689.18006912476	10467.7939190597	5855.27021188222	8655.90151553885
CHSY3	632.066936550568	724.895499363755	847.49590498388	1134.37371732014	755.983876081187	783.822610161611
CHTF8	2415.96654521137	3355.86591300546	3630.66221530859	4046.02360246401	3294.81256074076	4294.09795400829
CHTOP	2326.52311079384	3402.11691419185	3402.7856728809	3459.34111237118	3629.54656581758	4967.24793648928
CHURC1	2116.82794788162	3095.25931016671	3953.27394953206	4368.83498804832	2645.94356628416	3637.87437340787
CHURC1-FNTB	575.41942808613	908.120619448336	986.611546990298	1122.58566110498	718.905647826524	902.307423325575
CIAPIN1	3580.71882451525	4605.53238736874	7716.22404527619	7831.80319463954	3300.99226544987	4307.11826314719
CIC	2060.18043941718	3218.89179410727	3873.04775107437	4136.70095796522	2644.9136154993	3872.23993790802
CIDEA	3522.08368417486	5042.24857164801	5853.95207682219	6158.80598564221	4256.7865937923	5447.69734371458
CIDEB	3345.18444721574	4515.69871198746	5686.67191833595	6063.59476236594	3747.99090607553	4818.81641230585
CIDEC	2764.79593943975	3716.09005686106	4916.84180122068	5455.14970695282	3348.37000155305	4110.51159514984
CINP	1921.04620810102	2395.26819605717	2786.58019111014	3041.3185035106	2502.78040718976	3361.84381966325
CIPC	4582.48528999162	6552.52164885004	8002.13656105626	8890.91470689368	4981.87194632793	6812.22574147101
CIR1	2532.24300995416	4060.30423876753	4956.10143025316	5230.26986530982	2913.73077034561	3990.72475107199
CISD2	1353.57730751867	1729.96533283743	2183.17676228476	2502.69501183341	1485.18903175623	1988.2012055096
CISD3	4831.93309042274	6725.07346096853	8276.95396428366	9078.61683278118	5354.71413044427	7217.15735569071
CITED1	6781.79996072496	9350.70722062718	11783.0095309239	12226.0278422282	8016.1069585012	10931.8515530181
CITED2	3293.50601844117	4473.8949224536	5471.59742885363	6351.04197930478	3966.3404724641	5038.85963675321
CITED4	2862.18990136106	4328.91582258085	5061.07826440525	5685.47018992589	3673.83444956621	4777.15142306138
CKAP2	7101.80869275214	9880.81484960976	12752.551673987	14187.3790417194	8410.57810909942	10687.0697412068
CKAP2L	2018.44017002233	2750.15568592973	2941.91176684737	3663.3651622489	2351.37764181655	3255.0772847243
CKAP4	1984.65042813126	2811.52720673476	3063.95800492662	3416.72275528561	2223.66374449494	3255.0772847243
CKLF	5050.57259677671	7378.81357389167	7774.26001862857	8973.43110039978	6468.09092886901	9132.44483002249
CKLF-CMTM1	5844.63153121681	8466.60154410255	8992.16198883199	11089.840577798	7488.7721566571	10994.3490368848
CKS1B	2523.29866651241	3950.01338978458	4525.95245128854	4317.14889541263	3193.87738382529	4150.87455348042
CKS2	4091.54021663316	5382.01554190194	7020.64583524411	8172.75005132409	4723.35429933014	6404.69006542353
CLASRP	889.465264485469	1246.99814737176	1194.00480470539	1289.43199522721	1117.49660156415	1434.83806710647
CLCC1	6988.51367582326	9950.19135138935	10270.6603429769	11727.3023869715	8880.23566699182	11490.4228150768
CLDN1	6055.320510067	9382.72714452546	9366.83540503332	10764.3088715487	7518.6407294178	10267.8157869343
CLDN10	2687.27829627789	4159.03233745389	4256.25586923929	5052.54224852744	3550.24035538399	4726.37221741968
CLDN11	1426.12587099067	2106.19943864217	2201.95310660464	2763.84579567689	1823.0128891876	2316.31299580981
CLDN12	2767.77738725367	4481.89990342817	4744.44082155628	5871.35876870337	3386.47818059257	4824.02453596141
CLDN14	1231.33794714804	1976.34085838805	2164.40041796487	2555.28787802411	1640.71160026884	1912.683412504
CLDN15	2369.25719612666	3250.02227567504	3371.20727561564	3890.05855100193	3120.75087810081	3963.3821018803
CLDN16	8263.5795242421	11665.9256069387	13319.255884369	15041.5597305408	9711.40595036719	13492.9463606392
CLDN17	5293.06368564202	7414.39126711198	9318.18760384089	9360.62340838995	6867.71183339149	8840.78990531119
CLDN18	995.803569848536	1496.93144224442	2051.74235204557	2130.01108072343	1208.13227063111	1709.5665899372
CLDN19	3805.32122649705	5158.76551694451	6545.26293587249	6678.38723266414	3953.98106304588	5712.0096192342
CLDN2	4923.36415671622	6712.62126834142	8054.19824303412	8833.78797292792	5696.65779101505	7316.11170514633
CLDN20	4091.54021663316	5937.91699846924	6322.50721462295	7100.94370929979	4789.27114956065	6833.05823609324
CLDN22	15895.0921119336	22695.8999475643	25245.6484082811	28207.0049757615	19614.3827467168	26241.1310385334
CLDN23	2320.560215166	3255.35892965809	3520.56455997835	3637.97550270856	2412.14473812281	3923.01914354972
CLDN24	15980.5602825993	22445.9666526917	25532.4143942576	28378.3851776588	19248.7502180944	26386.958500889
CLDN25	7806.4241927747	11034.4215522782	13365.3432749724	15965.5619830981	8945.12256643748	12741.6745233248
CLDN3	1329.72572500733	1689.94042796458	1861.41849825765	2208.90038000949	1599.51356887477	2109.29008050134
CLDN4	1865.39251557455	2779.50728283648	2941.91176684737	3384.98568086018	2370.94670672874	3258.98337746597
CLDN5	2109.87123631581	3028.55113537863	3154.42584574061	3678.78031268411	2653.15322177812	3361.84381966325
CLDN6	3505.18881322933	4764.74256452961	4622.39458347703	5865.01135381829	3792.27878982416	5538.83950768686
CLDN7	2259.93744294967	3282.93164190383	3519.711089782	4462.23266421456	2913.73077034561	3669.12311534123
CLDN8	2961.57149515832	4613.53736834331	4758.94981489438	5747.13079166671	3729.4517919482	5364.36736522564
CLDN9	1947.87923842628	2567.82000817566	3314.02477245962	3086.6571812612	2238.08305548286	2723.84867185729
CLDND1	7366.16373225285	10644.8458115158	12688.5414092602	13597.9762309615	9080.04611925306	12884.8979238527
CLDND2	2509.38524338079	3266.03223762418	3704.91412239177	3798.4744219457	2918.88052426987	4072.75269864704
CLEC16A	1775.94908115702	2468.2024671588	2592.84245653679	2891.7008669336	2069.17112676717	2982.95282372135
CLECL1	5140.01603119424	7298.76376414598	8615.78163223794	9026.93074014549	6492.80974770546	8523.0943623221
CLINT1	2681.31540065005	3884.19465732701	4580.57454385547	5957.50225642952	3220.65610423143	3938.6435145164
CLIP1	2819.45581602824	3998.043275632	4254.54892884657	4602.78256524144	3259.7942340558	4626.11583705017
CLIP2	1605.01273982573	2462.86581317575	2950.44646881095	2753.87128657176	2257.65212039504	3048.05436941583
CLLU1OS	4291.29722016565	5741.35024342704	6801.30399478	7854.47253351484	4993.2014049613	6585.6723624542
CLMN	1270.09676872897	2135.55103554893	2482.74480120655	3123.8348970167	1431.63159094394	2031.16822566796
CLN3	5197.65735559665	7942.72001143353	8340.11075881418	9230.0480164682	6294.02924622907	8791.31273058338
CLN5	4664.97201284334	6881.61531113788	7863.02091904984	8391.28247808201	6031.39179609187	7585.6321043215
CLN6	4695.78030692049	6003.7357309268	7222.06480158469	8470.17177736806	5311.45619748049	6717.17748475706
CLN8	3974.26993595239	5436.27152406291	6523.07271076717	7615.08431499165	4782.06149406669	6566.14189874585
CLNS1A	1134.9378011647	1737.970313812	2071.37216656181	2085.57917652784	1320.39690617995	1769.46001197613
CLPB	6575.08624562666	8924.66434431401	12334.3512777714	14038.6681786974	7144.76859451662	9148.06920098916
CLPSL1	9342.86363288033	13576.4477328691	16225.3219029693	16717.2772602031	11192.475178984	15126.9951575708
CLPSL2	7680.20956865219	10963.2661658376	12482.8550919378	13186.301036986	9399.3308625571	12952.6035313749
CLPTM1	6179.54750231357	9120.34165702569	9719.31859612933	11292.0510805657	6924.35912655834	10623.2702264262
CLPTM1L	4871.68572794164	6859.37925287519	7426.04417851434	8576.26428330448	6013.88263274939	7783.54080323274
CLRN1	5108.21392117912	6880.72586880737	9353.17988189158	9953.65331336786	5205.37126664076	7144.24362451289
CLRN2	3544.94145074823	4877.70174050409	5460.50231630097	6431.74482570085	4386.56039268362	5368.27345796731
CLRN3	10442.024060278	14770.968782741	16774.9567094241	19302.4886655427	13057.7160503505	17813.0849329252
CLSPN	1580.16734137642	2039.4912638541	2282.17930506233	2614.2281590999	2001.19437496696	2463.44248907935
CLTA	1501.65588227659	2068.84286076085	2563.8244698606	2796.48964365733	1877.60028078475	2403.54906704042
CLTB	2421.9294408392	3265.14279529367	3994.24051895726	4148.48901418038	2694.35125317219	3752.45309383017
CLTC	1837.56566931132	2482.43354444692	3785.14032084946	3496.51882812667	2189.67536859483	2822.80302131291
CLTCL1	1805.7635592962	2579.38275847226	2969.22281313084	3302.46928735408	2059.90156970351	2938.68377264909
CLU	6530.3645284179	7620.74188778976	7385.9310792855	8022.22564119208	7723.6009356033	8523.0943623221
CLUAP1	4508.94291058165	6510.71785931618	7234.01338433371	8674.19582724579	5594.69266331473	7645.52552636043
CLUL1	5426.23502133035	7528.23988541696	9355.74029248066	10099.6438557248	6042.72125472524	8826.4675652584
CLVS1	4931.31468422	6798.89717440066	8113.9411567792	8914.49081932399	5816.13208205785	7551.77930056037
CLVS2	3041.07677019613	4388.50845872487	4490.10670304148	5617.46217329998	3791.24883903931	5257.60083028668
CLYBL	3034.12005863032	4225.74051224196	4727.37141762912	5270.16790173035	3636.75622131154	4702.93566096966
CMAS	5871.46456154207	8747.66532054298	8020.91290537614	10404.3197702089	6742.05783763958	10171.4654993065
CMBL	7188.27067935575	10447.3896141431	12098.7935035765	13276.9783924872	9055.32730041662	12469.5500623218
CMC1	11072.1033649526	16178.0665496041	16853.4759674891	20386.0830637821	13556.2122302188	18869.0320040898
CMC2	5536.54859044531	8219.33657622142	8903.40108841071	10824.1559261795	7484.65235351769	9801.6887197618
CMC4	13524.841099869	19252.8686861691	21584.2612659037	24842.8750866666	16322.6600383306	21960.053393664
CMTM1	3081.82322365301	5050.25355262258	5066.1990855834	6754.55621128516	4400.97970367154	6163.81434635393
CMTM2	1119.03674615714	1462.24319135462	1502.10754559076	1787.25067692886	1301.85779205262	1825.44734127339
CMTM3	3262.69772436402	4238.19270486907	4695.79302036386	5475.09872516308	4124.95289333127	5271.92317033947
CMTM4	2720.07422223098	3863.73748372534	4124.82145900009	4067.7861677843	3491.53316064745	4249.82890293604
CMTM5	1675.57367142179	2534.91064194687	3095.53640219188	3244.43577983331	1852.8814619483	2563.69886944886
CMTM6	5151.94182244991	7562.92813630676	8550.06442711834	9578.24906159285	6370.2456043081	8991.8254913224
CMTM7	4474.15935275261	6331.05050855363	7350.08533103845	7969.63277500138	5722.40656063634	7001.02022398502
CMTM8	2097.94544506014	2980.52124953122	3196.24588536217	3677.87353912909	2250.44246490108	3385.28037611327
CMTR2	3435.62169757125	5096.50455380898	5341.0164888108	5995.58674574003	4705.84513598766	6693.74092830704
CNBP	2616.71736468183	3765.89882736949	5529.633402206	6360.1097148549	2747.90869398448	3696.46576453291
CNDP1	4889.57441482515	7219.60339673079	7835.70987276637	9412.30950102564	5826.43158990637	9036.09454239465
CNDP2	3844.08004807798	5380.23665724092	6088.65638082075	6624.88759291843	4732.62385639381	6301.82962322624
CNEP1R1	3788.42635555152	5210.35317211396	6869.58161048867	8135.5723355686	3968.40037403381	5382.5957980201
CNFN	3098.71809459854	4231.07716622501	5434.04474021386	5741.69015033664	3483.29355436863	5200.31147007554
CNIH1	5184.73774840301	7853.77577838277	9128.71722024933	9919.1959182774	5754.33503496675	8321.27957066919
CNIH2	6478.68609964332	9095.43727177148	12502.484906454	13472.8414803698	7484.65235351769	9338.16571441706
CNIH3	5959.91418002163	8851.73007321238	10246.7631774788	12192.4772206927	7153.00820079543	9847.25980174794
CNIH4	3022.19426737465	4513.91982732645	5436.60515080294	5900.37552246376	3958.10086618529	5116.98149158659
CNN1	2408.01601770759	3189.54019720052	3496.66739448032	3979.82913294812	3173.27836812825	3883.95821613303
CNN2	5672.70137394755	7928.48893414541	8659.30861225221	9434.07206634593	6562.84640107538	9439.72412570046
CNN3	4551.67699591447	6668.14915181604	7583.08269464429	8542.71366176903	6235.32205149252	8790.01069966949
CNOT1	5813.82323713966	5864.98272736761	4953.54101966409	4793.20501179398	7065.46238408303	5627.37760983136
CNOT11	2089.00110161839	3090.81209851417	3100.65722337003	3887.33823033689	2332.83852768922	3152.21684252701
CNOT2	3723.8283195833	5265.49859660543	5420.38921707213	6088.07764835127	5138.4244656254	6696.34499013482
CNOT3	2931.75701701914	4232.85605088602	4001.92175072449	5018.99162699199	3559.50991244766	4868.29358703366
CNOT7	5759.16336055117	8326.95909821285	8166.00283875707	8924.46532842913	7993.44804123446	10494.3691659511
CNOT8	7340.32451786556	10016.8995261774	11814.5879281892	12621.3811122135	8641.28708490621	11696.1436994713
CNP	1645.75919328261	2413.05704266732	2866.80638956783	3166.45325410227	1730.31731855095	2855.35379416015
CNPPD1	3064.92835270747	4362.71463114014	5008.16311223103	5899.46874890875	3740.78125058157	4958.13372009205
CNPY1	6666.51731192014	9736.72519206751	11027.6884071467	12080.0372998712	8305.52312904454	11093.3033863404
CNPY2	2455.71918273027	3390.55416389526	3899.50532716148	4113.1248455349	2928.15008133354	3887.8643088747
CNPY3	3535.99710730648	4891.0433754617	5674.72333558693	7024.77473067877	4900.50583432464	5881.27363803986
CNPY4	1230.34413121007	1733.52310215946	2234.38497406626	2144.51945760363	1472.82962233801	1925.70372164289
CNRIP1	3783.45727586165	5390.90996520702	5797.62304386254	6182.38209807252	4278.41556027418	6257.56057215399
CNST	2081.05057411461	3338.96650872581	3828.66730086373	3822.05053437602	2845.7540185454	3872.23993790802
CNTD1	5546.48674982503	8306.50192461117	9508.51145762881	10372.5826957835	6553.57684401171	9347.27993081429
CNTD2	2286.77047327493	2981.41069186172	3614.44628157778	4504.85102130013	2902.40131171224	3548.03424034948
CNTROB	4317.13643455294	5950.36919109634	7084.65609997099	7324.01000383276	5277.46782158039	7239.29188122684
COA1	4895.53731045298	7081.7398355021	7875.82297199521	9881.1114289669	5827.46154069122	8304.35316878862
COA3	3685.06949800237	5308.1918284698	6141.57153299497	7468.18699907969	4075.51525565839	5434.67703457568
