SYMBOL,Tumour_GSM508549.ERN.HER2N_RES,Tumour_GSM508559.ERP.HER2N_RES,Tumour_GSM508581.ERN.HER2N_RES,Tumour_GSM508582.ERN.HER2N_RES,Tumour_GSM508585.ERN.HER2N_RES,Tumour_GSM508587.ERN.HER2N_RES,Tumour_GSM508590.ERN.HER2N_RES,Tumour_GSM508592.ERN.HER2N_RES,Tumour_GSM508632.ERN.HER2N_RES,Tumour_GSM508634.ERP.HER2N_RES,Tumour_GSM508668.ERP.HER2N_RES,Tumour_GSM508669.ERN.HER2N_RES,Tumour_GSM508671.ERN.HER2N_RES,Tumour_GSM508672.ERN.HER2N_RES,Tumour_GSM508673.ERP.HER2N_RES,Tumour_GSM508776.ERN.HER2N_RES,Normal_GSM556167,Normal_GSM556168,Normal_GSM556169,Normal_GSM556170,Tumour_GSM508567.ERP.HER2N_NRES,Tumour_GSM508654.ERP.HER2N_NRES,Tumour_GSM508674.ERP.HER2N_NRES,Tumour_GSM508675.ERN.HER2N_NRES,Tumour_GSM508676.ERP.HER2N_NRES,Tumour_GSM508677.ERP.HER2N_NRES
CSNK2A1,3.3297319792618767,8.852214075027712,3.2339084547746326,2.6019862014927373,2.854344670508944,3.612867609766848,3.75234908481893,3.414341445281956,2.179966935088691,2.5165283444674547,3.2072617483642385,2.9688111964571284,2.028843601039075,2.579009077567316,2.6863031557029413,2.288016844055041,2.294897449163915,2.0824713646870574,2.350993981085802,2.318840347620316,2.3642340174954413,2.206851360453175,3.435331449104806,2.8993606710770568,2.694158908655908,2.1958783115711324
CSNK2A2,3.032621472946852,2.2107504421417414,3.4556371501310066,2.254986238128145,3.6625248986465393,2.7117153356776096,2.702764086808712,2.493803568226312,2.263128220571456,2.5563935523320294,2.6985390653848262,2.1427611038070578,1.9978386538209743,3.590597077461818,2.9927699803380907,3.2150638540505683,3.7775757488625104,3.173995248733479,2.7076241378759627,2.5550521828569943,2.195969180770734,3.20101002954708,3.4045002312962422,2.173046564803276,3.2695997909549357,2.2582028282077418
CSNK2B,3.182696932898702,2.4080837875148187,2.034911951892554,3.3548104875028826,2.710612122795319,3.4469488309191627,2.1439619710064868,3.11530882492259,1.9733829402661065,2.5256291180069095,2.5806231014490604,1.9060607189631598,2.415019964156024,2.4334819652399373,2.4929550804250655,3.4275716445200293,2.620062616855202,2.922515108175328,2.4693563860862,3.46972991372109,2.2766130887852745,2.23563823345658,2.096570712978457,2.5689094315263357,2.588182293120128,2.2279147111809197
CTBP1,3.5015327268176657,3.1538816655753883,3.0866941097731315,2.8455272430584437,3.017755368015444,3.5956538085523304,3.094102802009275,1.9991564971949236,2.5342062879353344,2.930881610870471,3.525555557474501,3.033793757052249,3.768323948813698,3.3055381328289246,3.3469957678047497,3.938392455837574,3.15667397817177,2.9897449277294177,3.259949329983793,3.1770981837071828,3.2408915772271403,2.557293592827411,2.7896310071511543,2.8602766739412053,3.4127321736353866,3.9467164517311266
CTBP2,4.380171466897462,5.696832623868605,6.211002770507814,4.144069049067898,3.2835390577178147,2.624707410743211,7.523765395626997,4.057687248817664,5.741979548340231,4.677529878720675,3.849530908586243,3.244736258422562,4.291422958713758,5.723593269524509,5.587499650371972,5.1853976494019225,3.3188646723080883,4.070624299539436,3.4087649069825,3.297414630742048,6.227245121728191,5.053766346436742,6.585506860613302,4.508538930440555,4.67798300231571,4.10353839080446
CTF8,3.3649657659499375,2.9114158695386174,2.5045858710597164,2.4424024377682234,3.3079087081315,3.6875162129035757,2.382467029002403,3.052952507812967,4.844822169208206,3.026255805612609,3.361012407675748,4.164185748479617,3.417822642693704,2.9896961581081705,3.6099529289784886,3.2817636988669,3.045357282801988,3.0076063219278746,2.988953262647212,2.4691351959459413,3.749139944140322,3.0370777234002215,2.6971585391254234,3.685159639707664,3.460055479952794,2.4411056830930944
CTGF,6.0351908447351965,3.5945672027599618,5.061229153914227,5.689870564439714,3.6854193321226534,2.763229366853717,5.250845740625939,2.887733755653426,4.65116776789037,4.94396704970358,2.0970711861179376,3.8807528501122666,4.0319937058877535,8.464029195878233,3.847374897995823,3.710927508826102,5.403003108921293,6.8219375371040485,8.454991164516603,5.82019670345912,6.349022693146797,6.661863572212354,2.037853063648556,2.902602992141489,3.1022035301373507,4.551736691625195
CTLA4,3.2290866379083996,3.568603724477356,3.8195362948050393,3.342452014530813,5.2012798508327895,4.32721246430249,3.392506980251437,2.6919040717413405,4.2355578103763145,3.657490611675589,4.086407766507119,3.868701831527795,3.407918383645645,3.3553460103534287,3.3178357241015686,2.938369992581072,3.1908601498575555,3.1425374444008614,3.078073547199402,3.6259295795481856,3.673617450094896,2.862148043823295,4.194512440551349,3.2796372447569024,3.5174654136001684,3.0661005340635388
CTNNA1,2.9889888261743254,2.9847536792827585,3.1603302223391503,3.3133706143561956,2.85387984185357,2.435118232744648,2.7638982352448336,3.6259988328615154,3.436570389046517,3.1495526395358393,2.8264980963013047,2.73909817907321,3.3046350673257394,2.4353694498174834,3.457932954431185,3.8580782399802063,3.391179604110128,3.371271529665856,3.3794192944886103,3.452758201025166,3.8280114749228416,3.769590619884663,2.783781603985528,3.153094140501757,2.94698778388463,3.748214971926091
CTNNA2,2.3678080496813694,3.207154838358737,3.010542336741225,3.2175953113738087,3.315211451979561,3.5386073654643533,3.4529497917816485,3.343769986970342,2.6488668423229775,3.5524174560088237,2.7681242875626975,3.0907369445781514,2.496955925511513,3.5756691149968853,2.9624305919449827,2.834962687596954,3.063334086597753,3.4192805704412157,3.6252859934060697,2.942822252476782,2.72638695173218,3.687171200858286,3.5864352742704293,3.3069907442283277,3.6289786935505184,2.7074307651669014
CTNNA3,2.9848967839606795,3.4860866581708994,11.459782717856074,3.21194801220885,4.2118463626302525,3.516417344407001,3.64200326723208,3.355957598394439,1.9514435189495463,4.165993057018937,3.38919955865058,3.5450517109643953,4.316736129511012,3.5185176479896914,4.329016361426563,2.7545952057801824,4.158113539691555,3.9600192010832433,3.9524055927297006,4.277378843692088,3.5855064180389578,3.7391186158966834,2.9471116733242835,5.889254091158244,4.602681621395055,3.4661538912551357
CTNNB1,3.8907819020306977,3.1558141076022976,4.086524174897727,3.480704188437322,3.049950098183629,4.668821682629606,0.9787581055728737,6.586015391505744,3.650903609099311,3.505085019907401,2.3804589465805215,4.988363711088219,2.465696104689828,3.70950718859597,3.0811355071163677,2.707749120998713,2.117637802066343,2.5682042855691747,2.3569240192118857,2.570554192683103,4.029374253012153,5.540408733392022,4.566353025772585,3.52506760427777,3.4042991254475434,3.488814976038962
CTNND1,4.351859290805982,4.318599043817078,4.061373685082265,4.9001682655164585,2.9161335223256653,3.258033129843592,4.475512127770885,6.594001501508572,4.2803425860993265,3.9247873226064645,3.2337311919804708,4.4035460478623385,4.023454878926671,3.6481931230518208,3.8619353993682095,4.323353036671193,3.373413276686966,5.4500365822674794,4.9712591616198925,5.1863134830553,3.961004588104248,3.4733618015391414,6.665749332097016,3.446885047046908,3.6700269569748,4.664114206510736
CTNND2,2.1873889708064294,4.22354484593731,1.1237036197884922,1.4580393372143967,2.6698088733763203,2.3636728822759068,4.572845921729628,4.543263530749958,6.409477968485019,2.008194098584771,4.2892955360815765,0.6358429872807386,5.447776964936038,7.221708513386291,3.3644333984982797,6.875472790905512,1.5699896989621571,2.7770854808323557,1.683031718651568,2.543410764918039,6.335336263238589,2.0646675937809165,2.877895718383974,3.72592662575217,2.324959878250332,1.6568497923501573
CTPS,2.1665259371794185,1.477542509322916,2.9924475833745743,5.35500059309911,2.0479616663021902,2.84621380560118,4.100487621480781,2.941503008087058,2.76491984226392,1.3530722810067035,1.739463196856591,3.8886817308949704,1.9284614774710696,1.271495011115657,1.4636288626742895,2.6943393785569856,1.4375480833844188,1.8597883585631256,2.1603476066976497,2.3891201896609497,1.351835932249364,1.3018160477973917,1.876066678480937,1.955722008993173,1.4780667769375861,1.649084132017343
CTPS2,2.962195674527482,2.3825173310569485,4.613871059354334,3.051893872732333,3.641849825506742,3.8973835020602747,2.546019163754866,4.223928660547345,3.7940132105910642,2.809495294612445,3.4844082522977895,3.1041471462163686,2.3486341982136816,2.1579985984910404,1.99580087579879,3.0329745681889815,2.3003523790188987,2.251716158688725,1.9908909051955688,2.3306584552237917,3.147970831765657,2.557235219040749,1.8849223704449358,1.9202599747990434,2.303467897296471,2.7791845845514502
CTSB,5.149741980848348,2.5262685424196625,4.818270202946506,8.126897684062873,6.670933915994373,4.215905114836701,7.056818100360515,3.3080387809621183,4.809604051277236,8.96462782421348,3.243941694928262,5.129560432565379,5.1765288140226,7.807145295217252,7.539639802663517,3.8210490297045565,3.3895836384146314,2.787088455722627,5.194472657632794,3.3363812545227485,3.2619395436588223,5.496501022174923,4.523388507068322,5.587537238001552,3.01263791313359,3.8529972854825907
CTSD,4.234733247352088,2.684309335325463,3.7546801856588736,4.27003666116403,3.713057853779739,4.264487786216167,3.1307316028857906,3.2915902817155214,3.0861289216960643,5.049142876536204,3.184012169167481,2.9190934478979274,4.3141157750079175,4.335162227467086,4.022928309978763,5.152160161999468,3.030631494686646,2.937570859668601,3.2414151113802023,3.202694831267511,2.9852527999424705,3.81431639034463,2.7778991915311724,3.5878321301348275,2.838576094791501,2.656139458281162
CTTN,2.6947767339906954,2.0210361876303278,3.833093757199953,3.4739206828487417,4.163955406790461,2.6962586915721993,2.869092117853584,3.002714164157876,3.2141345776883177,2.525559300942188,2.0582831316053802,6.491283407799935,2.4971840101851193,2.5762034597220462,2.0592075999686124,3.408280493185137,2.4356780705983447,2.8045969353939375,3.5097547644778846,3.1803843977580546,2.6151212016179035,3.2244871300626357,3.4529871548995796,3.289668379018381,2.395814808227481,3.599103964801265
CUL2,2.545608604061207,2.491329188064971,3.8566242148277774,4.460989908941717,4.34520060153813,4.510236969060507,1.8896899667288067,4.1195351830359455,2.7288184780962688,3.2633887618921524,3.332468665129702,2.8462427983668603,2.742654338216072,2.6994193122705665,2.4083939048969976,3.809401138025901,3.1733681832165592,2.9106152945703814,2.9127778337274526,3.1636807448237376,2.8659946980341484,2.761559285293043,2.1152941044427,2.0082831357400526,2.490471027026117,2.9687189808171315
